PROVIDERID,ProviderName,INTAKEID,YEAR,COMMENCEMENTDATE,ENDDATE,ORIENTATIONDATE,APPLICATIONDEADLINE,ISOPEN,TENTATIVE
SN_P_0021,Western Sydney University,SN_I_0987,2026,1/6/2026,3/21/2026,3/21/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0988,2026,1/12/2026,4/26/2026,4/26/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0989,2026,2/2/2026,6/22/2026,6/22/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0990,2026,2/9/2026,7/3/2026,7/3/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0991,2026,2/9/2026,4/17/2026,4/17/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0992,2026,2/16/2026,5/31/2026,5/31/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0993,2026,2/23/2026,7/6/2026,7/6/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0994,2026,3/2/2026,6/5/2026,6/5/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0995,2026,3/2/2026,7/10/2026,7/10/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0996,2026,4/6/2026,6/13/2026,6/13/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0997,2026,4/7/2026,6/13/2026,6/13/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0998,2026,4/20/2026,6/26/2026,6/26/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_0999,2026,5/4/2026,6/28/2026,6/28/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1000,2026,5/16/2026,8/28/2026,8/28/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1001,2026,6/22/2026,9/5/2026,9/5/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1002,2026,6/23/2026,9/5/2026,9/5/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1003,2026,6/29/2026,9/4/2026,9/4/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1004,2026,6/29/2026,10/2/2026,10/2/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1005,2026,7/27/2026,11/30/2026,11/30/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1006,2026,7/27/2026,12/1/2026,12/1/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1007,2026,7/27/2026,1/31/2027,1/31/2027,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1008,2026,8/17/2026,11/29/2026,11/29/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1009,2026,9/7/2026,11/13/2026,11/13/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1010,2026,9/11/2026,12/25/2026,12/25/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1011,2026,9/14/2026,11/28/2026,11/28/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1012,2026,9/15/2026,11/28/2026,11/28/2026,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1013,2026,10/26/2026,2/5/2027,2/5/2027,,YES,NO
SN_P_0021,Western Sydney University,SN_I_1014,2026,11/16/2026,2/5/2026,2/5/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1015,2026,3/2/2026,6/21/2026,6/21/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1016,2026,3/2/2026,7/12/2026,7/12/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1017,2026,3/16/2026,5/31/2026,5/31/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1018,2026,3/16/2026,5/31/2026,5/31/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1019,2026,6/15/2026,8/23/2026,8/23/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1020,2026,6/15/2026,8/23/2026,8/23/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1021,2026,6/29/2026,10/18/2026,10/18/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1022,2026,7/27/2026,1/31/2027,1/31/2027,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1023,2026,9/7/2026,11/15/2026,11/15/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1024,2026,9/7/2026,11/15/2026,11/15/2026,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1025,2026,10/26/2026,2/21/2027,2/21/2027,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1026,2026,11/30/2026,2/28/2027,2/28/2027,,YES,NO
SN_P_0032,Western Sydney University International College,SN_I_1027,2026,11/30/2026,2/28/2027,2/28/2027,,YES,NO
SN_P_0030,Asia Pacific International College (APIC),SN_I_1028,2027,2/8/2027,4/30/2027,4/30/2027,,YES,NO
SN_P_0030,Asia Pacific International College (APIC),SN_I_1029,2027,6/7/2027,8/27/2027,8/27/2027,,YES,NO
SN_P_0030,Asia Pacific International College (APIC),SN_I_1030,2027,9/27/2027,12/17/2027,12/17/2027,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_1031,2027,2/1/2027,6/30/2027,6/30/2027,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_1032,2027,3/1/2027,6/30/2027,6/30/2027,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_1033,2027,7/12/2027,11/30/2027,11/30/2027,,YES,NO
SN_P_0040,Charles Darwin University,SN_I_1034,2027,7/19/2027,11/30/2027,11/30/2027,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_1035,2027,3/1/2027,6/18/2027,6/18/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1036,2027,1/4/2027,7/31/2027,7/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1037,2027,2/8/2027,7/31/2027,7/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1038,2027,2/15/2027,5/21/2027,5/21/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1039,2027,2/15/2027,7/31/2027,7/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1040,2027,2/22/2027,6/30/2027,6/30/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1041,2027,3/1/2027,5/30/2027,5/30/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1042,2027,6/14/2027,9/20/2027,9/20/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1043,2027,7/19/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1044,2027,7/19/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1045,2027,7/26/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1046,2027,7/26/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1047,2027,7/26/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1048,2027,8/30/2027,10/30/2027,10/30/2027,,YES,NO
SN_P_0026,Curtin College,SN_I_1049,2027,10/11/2027,1/21/2028,1/21/2028,,YES,NO
SN_P_0026,Curtin College,SN_I_1050,2027,11/29/2027,7/31/2028,7/31/2028,,YES,NO
SN_P_0006,Deakin University,SN_I_1051,2027,1/1/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1052,2027,1/1/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1053,2027,1/1/2027,1/31/2027,1/31/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1054,2027,1/5/2027,2/6/2027,2/6/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1055,2027,1/25/2027,6/30/2027,6/30/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1056,2027,2/9/2027,3/13/2027,3/13/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1057,2027,2/26/2027,6/30/2027,6/30/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1058,2027,3/1/2027,6/30/2027,6/30/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1059,2027,4/20/2027,5/22/2027,5/22/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1060,2027,5/25/2027,6/26/2027,6/26/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1061,2027,6/28/2027,11/30/2027,11/30/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1062,2027,7/5/2027,11/30/2027,11/30/2027,,YES,NO
SN_P_0006,Deakin University,SN_I_1063,2027,11/1/2027,2/19/2028,2/19/2028,,YES,NO
SN_P_0029,ECA College,SN_I_1064,2027,1/4/2027,3/14/2027,3/14/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1065,2027,2/1/2027,3/14/2027,3/14/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1066,2027,2/8/2027,3/14/2027,3/14/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1067,2027,4/5/2027,6/13/2027,6/13/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1068,2027,5/3/2027,6/13/2027,6/13/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1069,2027,5/10/2027,6/13/2027,6/13/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1070,2027,7/5/2027,9/12/2027,9/12/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1071,2027,8/2/2027,9/12/2027,9/12/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1072,2027,8/9/2027,9/12/2027,9/12/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1073,2027,8/16/2027,9/12/2027,9/12/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1074,2027,10/4/2027,12/12/2027,12/12/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1075,2027,11/1/2027,12/12/2027,12/12/2027,,YES,NO
SN_P_0029,ECA College,SN_I_1076,2027,11/8/2027,12/12/2027,12/12/2027,,YES,NO
,ELSIS,SN_I_1077,2027,1/8/2027,1/14/2027,1/14/2027,,YES,NO
,ELSIS,SN_I_1078,2027,1/15/2027,1/21/2027,1/21/2027,,YES,NO
,ELSIS,SN_I_1079,2027,1/22/2027,1/28/2027,1/28/2027,,YES,NO
,ELSIS,SN_I_1080,2027,1/29/2027,2/4/2027,2/4/2027,,YES,NO
,ELSIS,SN_I_1081,2027,2/5/2027,2/11/2027,2/11/2027,,YES,NO
,ELSIS,SN_I_1082,2027,2/12/2027,2/18/2027,2/18/2027,,YES,NO
,ELSIS,SN_I_1083,2027,2/19/2027,2/25/2027,2/25/2027,,YES,NO
,ELSIS,SN_I_1084,2027,2/26/2027,3/3/2027,3/3/2027,,YES,NO
,ELSIS,SN_I_1085,2027,3/4/2027,3/10/2027,3/10/2027,,YES,NO
,ELSIS,SN_I_1086,2027,3/11/2027,3/17/2027,3/17/2027,,YES,NO
,ELSIS,SN_I_1087,2027,3/18/2027,3/24/2027,3/24/2027,,YES,NO
,ELSIS,SN_I_1088,2027,3/25/2027,3/31/2027,3/31/2027,,YES,NO
,ELSIS,SN_I_1089,2027,4/1/2027,4/7/2027,4/7/2027,,YES,NO
,ELSIS,SN_I_1090,2027,4/8/2027,4/14/2027,4/14/2027,,YES,NO
,ELSIS,SN_I_1091,2027,4/15/2027,4/21/2027,4/21/2027,,YES,NO
,ELSIS,SN_I_1092,2027,4/22/2027,4/28/2027,4/28/2027,,YES,NO
,ELSIS,SN_I_1093,2027,4/29/2027,5/5/2027,5/5/2027,,YES,NO
,ELSIS,SN_I_1094,2027,5/6/2027,5/12/2027,5/12/2027,,YES,NO
,ELSIS,SN_I_1095,2027,5/13/2027,5/19/2027,5/19/2027,,YES,NO
,ELSIS,SN_I_1096,2027,5/20/2027,5/26/2027,5/26/2027,,YES,NO
,ELSIS,SN_I_1097,2027,5/27/2027,6/2/2027,6/2/2027,,YES,NO
,ELSIS,SN_I_1098,2027,6/3/2027,6/9/2027,6/9/2027,,YES,NO
,ELSIS,SN_I_1099,2027,6/10/2027,6/16/2027,6/16/2027,,YES,NO
,ELSIS,SN_I_1100,2027,6/17/2027,6/23/2027,6/23/2027,,YES,NO
,ELSIS,SN_I_1101,2027,6/24/2027,6/30/2027,6/30/2027,,YES,NO
,ELSIS,SN_I_1102,2027,7/1/2027,7/7/2027,7/7/2027,,YES,NO
,ELSIS,SN_I_1103,2027,7/8/2027,7/14/2027,7/14/2027,,YES,NO
,ELSIS,SN_I_1104,2027,7/15/2027,7/21/2027,7/21/2027,,YES,NO
,ELSIS,SN_I_1105,2027,7/22/2027,7/28/2027,7/28/2027,,YES,NO
,ELSIS,SN_I_1106,2027,7/29/2027,8/4/2027,8/4/2027,,YES,NO
,ELSIS,SN_I_1107,2027,8/5/2027,8/11/2027,8/11/2027,,YES,NO
,ELSIS,SN_I_1108,2027,8/12/2027,8/18/2027,8/18/2027,,YES,NO
,ELSIS,SN_I_1109,2027,8/19/2027,8/25/2027,8/25/2027,,YES,NO
,ELSIS,SN_I_1110,2027,8/26/2027,9/1/2027,9/1/2027,,YES,NO
,ELSIS,SN_I_1111,2027,9/2/2027,9/8/2027,9/8/2027,,YES,NO
,ELSIS,SN_I_1112,2027,9/9/2027,9/15/2027,9/15/2027,,YES,NO
,ELSIS,SN_I_1113,2027,9/16/2027,9/22/2027,9/22/2027,,YES,NO
,ELSIS,SN_I_1114,2027,9/23/2027,9/29/2027,9/29/2027,,YES,NO
,ELSIS,SN_I_1115,2027,9/30/2027,10/6/2027,10/6/2027,,YES,NO
,ELSIS,SN_I_1116,2027,10/7/2027,10/13/2027,10/13/2027,,YES,NO
,ELSIS,SN_I_1117,2027,10/14/2027,10/20/2027,10/20/2027,,YES,NO
,ELSIS,SN_I_1118,2027,10/21/2027,10/27/2027,10/27/2027,,YES,NO
,ELSIS,SN_I_1119,2027,10/28/2027,11/3/2027,11/3/2027,,YES,NO
,ELSIS,SN_I_1120,2027,11/4/2027,11/10/2027,11/10/2027,,YES,NO
,ELSIS,SN_I_1121,2027,11/11/2027,11/17/2027,11/17/2027,,YES,NO
,ELSIS,SN_I_1122,2027,11/18/2027,11/24/2027,11/24/2027,,YES,NO
,ELSIS,SN_I_1123,2027,11/25/2027,12/1/2027,12/1/2027,,YES,NO
,ELSIS,SN_I_1124,2027,12/2/2027,12/8/2027,12/8/2027,,YES,NO
,ELSIS,SN_I_1125,2027,12/9/2027,12/15/2027,12/15/2027,,YES,NO
,ELSIS,SN_I_1126,2027,12/16/2027,12/22/2027,12/22/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1127,2027,1/25/2027,7/2/2027,7/2/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1128,2027,2/22/2027,5/28/2027,5/28/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1129,2027,2/22/2027,7/31/2027,7/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1130,2027,2/22/2027,7/31/2027,7/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1131,2027,3/1/2027,7/14/2027,7/14/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1132,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1133,2027,6/14/2027,9/17/2027,9/17/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1134,2027,7/19/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1135,2027,7/19/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1136,2027,7/26/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1137,2027,7/26/2027,12/15/2027,12/15/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1138,2027,7/26/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1139,2027,8/9/2027,12/31/2027,12/31/2027,,YES,NO
SN_P_0018,Eynesbury College,SN_I_1140,2027,10/11/2027,1/28/2028,1/28/2028,,YES,NO
SN_P_0004,Federation University,SN_I_1141,2027,1/4/2027,2/26/2027,2/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1142,2027,1/4/2027,2/26/2027,2/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1143,2027,1/4/2027,2/26/2027,2/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1144,2027,1/25/2027,6/11/2027,6/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1145,2027,1/25/2027,6/11/2027,6/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1146,2027,1/25/2027,6/11/2027,6/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1147,2027,1/25/2027,6/11/2027,6/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1148,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1149,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1150,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1151,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1152,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1153,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1154,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1155,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1156,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1157,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1158,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1159,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1160,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1161,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1162,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1163,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1164,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1165,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1166,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1167,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1168,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1169,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1170,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1171,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1172,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1173,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1174,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1175,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1176,2027,3/1/2027,7/10/2027,7/10/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1177,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1178,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1179,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1180,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1181,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1182,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1183,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1184,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1185,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1186,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1187,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1188,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1189,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1190,2027,3/1/2027,7/9/2027,7/9/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1191,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1192,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1193,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1194,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1195,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1196,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1197,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1198,2027,4/27/2027,7/23/2027,7/23/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1199,2027,6/21/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1200,2027,6/21/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1201,2027,6/21/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1202,2027,6/21/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1203,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1204,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1205,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1206,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1207,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1208,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1209,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1210,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1211,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1212,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1213,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1214,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1215,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1216,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1217,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1218,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1219,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1220,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1221,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1222,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1223,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1224,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1225,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1226,2027,7/19/2027,11/26/2027,11/26/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1227,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1228,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1229,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1230,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1231,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1232,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1233,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1234,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1235,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1236,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1237,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1238,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1239,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1240,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1241,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1242,2027,7/26/2027,12/11/2027,12/11/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1243,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1244,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1245,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1246,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1247,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1248,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1249,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1250,2027,9/1/2027,12/24/2027,12/24/2027,,YES,NO
SN_P_0004,Federation University,SN_I_1251,2027,11/8/2027,3/18/2028,3/18/2028,,YES,NO
SN_P_0004,Federation University,SN_I_1252,2027,11/8/2027,3/18/2028,3/18/2028,,YES,NO
SN_P_0004,Federation University,SN_I_1253,2027,11/8/2027,3/18/2028,3/18/2028,,YES,NO
SN_P_0004,Federation University,SN_I_1254,2027,11/8/2027,3/18/2028,3/18/2028,,YES,NO
